# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
7.452715619967854345e-03 1.000000000000228928e+00 -4.974949900444271798e-16 1.945123829733894638e-01 3.184205076572476502e-16 1.891551542815664289e-01 1.313255023882767729e-15
7.475694961745572679e-03 1.000000000000229372e+00 -4.812004408031056913e-16 1.945126110290070209e-01 3.604381770419334480e-16 1.891554813107234334e-01 1.412966947467271659e-15
7.498674291094796149e-03 1.000000000000230038e+00 -4.938698478941666814e-16 1.945128369389517720e-01 3.051191787912968348e-16 1.891558052586683192e-01 1.268533879950121328e-15
7.521653608133612584e-03 1.000000000000230926e+00 -4.759184227760218772e-16 1.945130607234454578e-01 3.260319369933291269e-16 1.891561261545838812e-01 1.272645179134525675e-15
7.544632912979071585e-03 1.000000000000231593e+00 -4.461260285052278392e-16 1.945132824025182505e-01 2.601604831513657854e-16 1.891564440273721392e-01 1.045717329897789312e-15
7.567612205746693591e-03 1.000000000000232703e+00 -4.346992783217843851e-16 1.945135019960105294e-01 1.786524989030334913e-16 1.891567589056565302e-01 8.767422540481633031e-16
7.590591486550949535e-03 1.000000000000233591e+00 -3.908219867585729020e-16 1.945137195235744909e-01 1.587151884905890294e-16 1.891570708177845450e-01 8.130713978350719840e-16
7.613570755505541868e-03 1.000000000000234701e+00 -3.792916818328279784e-16 1.945139350046761473e-01 1.279298515726451134e-16 1.891573797918305322e-01 7.673581819207118676e-16
7.636550012722917967e-03 1.000000000000235145e+00 -3.631181885140946986e-16 1.945141484585974079e-01 1.264149709214876121e-16 1.891576858555997498e-01 7.653182556752534946e-16
7.659529258314210290e-03 1.000000000000235811e+00 -3.862564644223105865e-16 1.945143599044373839e-01 1.811686818271666885e-16 1.891579890366293648e-01 9.724651096697411101e-16
7.682508492389813169e-03 1.000000000000236478e+00 -3.804783676166504594e-16 1.945145693611141369e-01 2.709955824151712944e-16 1.891582893621915062e-01 1.221755308649036664e-15
7.705487715058670709e-03 1.000000000000237144e+00 -3.741198722618667817e-16 1.945147768473671213e-01 3.228479266130808134e-16 1.891585868592974840e-01 1.290889256907426713e-15
7.728466926429036592e-03 1.000000000000237588e+00 -3.813489654403358101e-16 1.945149823817578505e-01 3.695907804237572580e-16 1.891588815546982882e-01 1.387906276171786793e-15
7.751446126608063820e-03 1.000000000000238032e+00 -4.196579815491064415e-16 1.945151859826724228e-01 3.860233134251882520e-16 1.891591734748884202e-01 1.443353679707873963e-15
7.774425315701607823e-03 1.000000000000238476e+00 -4.526902774113062140e-16 1.945153876683230476e-01 3.734228982141820391e-16 1.891594626461086392e-01 1.457199593668103189e-15
7.797404493814530033e-03 1.000000000000239364e+00 -4.726758722943597144e-16 1.945155874567493226e-01 4.087560540321223277e-16 1.891597490943474624e-01 1.637594898245898512e-15
7.820383661051122023e-03 1.000000000000240252e+00 -4.896075636397936930e-16 1.945157853658203706e-01 4.264226319410924966e-16 1.891600328453446889e-01 1.616770248072280520e-15
7.843362817514078558e-03 1.000000000000241140e+00 -4.946039623605570681e-16 1.945159814132364218e-01 4.491337087033920131e-16 1.891603139245939258e-01 1.696563543736265591e-15
7.866341963305647708e-03 1.000000000000241807e+00 -5.352660781924285117e-16 1.945161756165298961e-01 3.911003080454694876e-16 1.891605923573438375e-01 1.611560101297927917e-15
7.889321098526755685e-03 1.000000000000242473e+00 -5.347804543966425977e-16 1.945163679930679013e-01 3.620836077165082002e-16 1.891608681686025029e-01 1.555180592270944623e-15
7.912300223277646954e-03 1.000000000000243139e+00 -5.275987485948423630e-16 1.945165585600529545e-01 3.683919392637492663e-16 1.891611413831377486e-01 1.554746413373081791e-15
7.935279337657126161e-03 1.000000000000243805e+00 -5.378856835017566531e-16 1.945167473345251752e-01 4.270572562686276510e-16 1.891614120254811737e-01 1.693307202002295042e-15
7.958258441763356103e-03 1.000000000000244693e+00 -5.430291509552138475e-16 1.945169343333634782e-01 4.008787635398089917e-16 1.891616801199296205e-01 1.651565293854386013e-15
7.981237535693823035e-03 1.000000000000245581e+00 -5.421314377299887812e-16 1.945171195732873226e-01 3.322783659441418104e-16 1.891619456905479502e-01 1.464160886086658017e-15
8.004216619544217773e-03 1.000000000000246247e+00 -5.382131341654226831e-16 1.945173030708582107e-01 3.257337427619371579e-16 1.891622087611712633e-01 1.495358772473124031e-15
8.027195693410258889e-03 1.000000000000246914e+00 -5.640095579987684983e-16 1.945174848424808811e-01 2.877669616512986651e-16 1.891624693554063152e-01 1.413813201011655940e-15
8.050174757386232074e-03 1.000000000000247802e+00 -5.630299821076269984e-16 1.945176649044053907e-01 3.034780406155155852e-16 1.891627274966353744e-01 1.470184929935623092e-15
8.073153811565876581e-03 1.000000000000248690e+00 -5.382540654983808999e-16 1.945178432727281415e-01 3.599058374249746193e-16 1.891629832080173323e-01 1.567759733436678951e-15
8.096132856041471024e-03 1.000000000000249578e+00 -5.189272132898506715e-16 1.945180199633935736e-01 3.742419480218897042e-16 1.891632365124902571e-01 1.561035983955949054e-15
8.119111890904685130e-03 1.000000000000250466e+00 -5.335499158492608074e-16 1.945181949921954700e-01 3.814100033203472220e-16 1.891634874327734472e-01 1.516040745792140735e-15
8.142090916246538107e-03 1.000000000000250910e+00 -4.992279037055225543e-16 1.945183683747783165e-01 3.849940309695760056e-16 1.891637359913694028e-01 1.486604232806329446e-15
8.165069932157322311e-03 1.000000000000251577e+00 -4.716585567777926346e-16 1.945185401266390224e-01 4.353583021215409714e-16 1.891639822105663504e-01 1.569030490968124900e-15
8.188048938725780990e-03 1.000000000000252021e+00 -4.613433302658812396e-16 1.945187102631283915e-01 4.050292864662656519e-16 1.891642261124409363e-01 1.506160211490414201e-15
8.211027936040369429e-03 1.000000000000252687e+00 -4.527162700579718786e-16 1.945188787994519830e-01 3.898647786386279921e-16 1.891644677188585033e-01 1.446969496135929938e-15
8.234006924188347690e-03 1.000000000000253575e+00 -4.622805277618317041e-16 1.945190457506718595e-01 4.447325698599741930e-16 1.891647070514766993e-01 1.604724273864182875e-15
8.256985903256254186e-03 1.000000000000254241e+00 -4.635932096618079534e-16 1.945192111317078920e-01 3.680830569120388924e-16 1.891649441317469760e-01 1.378290330956391393e-15
8.279964873330129468e-03 1.000000000000255129e+00 -4.122078463324919145e-16 1.945193749573392306e-01 4.060861333810507543e-16 1.891651789809165873e-01 1.424667919292361904e-15
8.302943834494709574e-03 1.000000000000255573e+00 -4.003929524756483518e-16 1.945195372422056090e-01 4.944766106546289444e-16 1.891654116200313096e-01 1.607451273250213314e-15
8.325922786834142469e-03 1.000000000000256239e+00 -3.979549524991801600e-16 1.945196980008084275e-01 5.178551675796964282e-16 1.891656420699359131e-01 1.643331798997881291e-15
8.348901730431715698e-03 1.000000000000257128e+00 -3.620414829914099469e-16 1.945198572475122789e-01 5.364833399461373492e-16 1.891658703512772988e-01 1.661272061871715181e-15
8.371880665369833829e-03 1.000000000000258016e+00 -3.649014299492465255e-16 1.945200149965464753e-01 4.833473809941927543e-16 1.891660964845066351e-01 1.538403209134394885e-15
8.394859591730512854e-03 1.000000000000258904e+00 -3.940869790437937036e-16 1.945201712620055756e-01 4.984127649416637778e-16 1.891663204898798023e-01 1.560235509612621477e-15
8.417838509594667215e-03 1.000000000000259570e+00 -4.225575413988817741e-16 1.945203260578517446e-01 4.781898812997704254e-16 1.891665423874613061e-01 1.543396084236105860e-15
8.440817419042439401e-03 1.000000000000260236e+00 -4.229150347686113526e-16 1.945204793979151137e-01 5.027729089983598910e-16 1.891667621971244717e-01 1.618243098394734792e-15
8.463796320153555569e-03 1.000000000000261124e+00 -4.057465466937080955e-16 1.945206312958953354e-01 5.289422106554691299e-16 1.891669799385538031e-01 1.704238862801399758e-15
8.486775213006357566e-03 1.000000000000262013e+00 -4.353262191277461984e-16 1.945207817653632487e-01 5.003934980605803298e-16 1.891671956312478697e-01 1.615397760830495001e-15
8.509754097678784782e-03 1.000000000000262457e+00 -4.258299266810899752e-16 1.945209308197612674e-01 4.583635661475070162e-16 1.891674092945191954e-01 1.425260437862990925e-15
8.532732974248122618e-03 1.000000000000262901e+00 -3.829178639862720828e-16 1.945210784724051289e-01 5.414320087495787851e-16 1.891676209474971171e-01 1.607747532535527923e-15
8.555711842790589619e-03 1.000000000000263789e+00 -3.545229387349558836e-16 1.945212247364851155e-01 5.343939727232640709e-16 1.891678306091300055e-01 1.553274307889744725e-15
8.578690703382099020e-03 1.000000000000264455e+00 -3.368560291573441945e-16 1.945213696250669977e-01 5.100582729983850287e-16 1.891680382981860975e-01 1.470526544335595200e-15
8.601669556097788633e-03 1.000000000000265121e+00 -3.280225743685383253e-16 1.945215131510936724e-01 4.701348475203166433e-16 1.891682440332561888e-01 1.352824829615540827e-15
8.624648401011762375e-03 1.000000000000265787e+00 -3.374836347819498721e-16 1.945216553273857174e-01 4.016008774539318027e-16 1.891684478327543273e-01 1.189890563696905313e-15
8.647627238197425070e-03 1.000000000000266454e+00 -2.762946729015369512e-16 1.945217961666429463e-01 4.922339826910694932e-16 1.891686497149202006e-01 1.379040292989969365e-15
8.670606067728129501e-03 1.000000000000266898e+00 -2.561085328171913580e-16 1.945219356814453238e-01 5.514283231174527459e-16 1.891688496978203016e-01 1.515248521059944859e-15
8.693584889675694954e-03 1.000000000000267342e+00 -2.460154627750185368e-16 1.945220738842546870e-01 5.740865994267371932e-16 1.891690477993508701e-01 1.583352635094932607e-15
8.716563704111786326e-03 1.000000000000268008e+00 -2.617856094656538359e-16 1.945222107874148287e-01 5.784768436774721885e-16 1.891692440372375050e-01 1.596588010400704795e-15
8.739542511107084924e-03 1.000000000000268674e+00 -2.800790236668323527e-16 1.945223464031535787e-01 6.153664353223758280e-16 1.891694384290385778e-01 1.665655743188755945e-15
8.762521310731725618e-03 1.000000000000269340e+00 -3.239202002869577284e-16 1.945224807435834702e-01 5.644222921057553147e-16 1.891696309921459818e-01 1.575289519312451409e-15
8.785500103055416538e-03 1.000000000000270450e+00 -2.937990843177162034e-16 1.945226138207027389e-01 5.667057961130740208e-16 1.891698217437867147e-01 1.592556452509464196e-15
8.808478888146856201e-03 1.000000000000271116e+00 -2.648607385252809841e-16 1.945227456463966553e-01 6.025420176362695651e-16 1.891700107010252374e-01 1.663639964243135645e-15
8.831457666074212301e-03 1.000000000000271783e+00 -2.607999064849241924e-16 1.945228762324386351e-01 6.482157040134962014e-16 1.891701978807640294e-01 1.740815083533414740e-15
8.854436436905303853e-03 1.000000000000272227e+00 -2.761167252245138921e-16 1.945230055904909050e-01 6.710525472021095196e-16 1.891703832997457813e-01 1.800219324890275775e-15
8.877415200706680054e-03 1.000000000000273115e+00 -2.837751345943087420e-16 1.945231337321062237e-01 6.685931809886017712e-16 1.891705669745551432e-01 1.767471400433541435e-15
8.900393957544617748e-03 1.000000000000274003e+00 -2.667876575674844571e-16 1.945232606687279930e-01 7.228746491131056748e-16 1.891707489216189475e-01 1.889875316283318832e-15
8.923372707484869895e-03 1.000000000000274447e+00 -2.860494946697012529e-16 1.945233864116920897e-01 7.361375953675431205e-16 1.891709291572093443e-01 1.930260592496485846e-15
8.946351450592299540e-03 1.000000000000275113e+00 -3.303748827403457926e-16 1.945235109722276701e-01 7.080745989752257507e-16 1.891711076974445238e-01 1.860247609852275384e-15
8.969330186931306556e-03 1.000000000000276001e+00 -3.490681298237144483e-16 1.945236343614579200e-01 5.622041166048297267e-16 1.891712845582899094e-01 1.492174211142623190e-15
8.992308916565569174e-03 1.000000000000277112e+00 -3.237202838458626343e-16 1.945237565904013588e-01 5.378411327469823626e-16 1.891714597555601840e-01 1.488548753289385032e-15
9.015287639558474189e-03 1.000000000000278000e+00 -3.179852547608439310e-16 1.945238776699725336e-01 5.534152164336875448e-16 1.891716333049202059e-01 1.514491599978394866e-15
9.038266355972636446e-03 1.000000000000278444e+00 -2.873621646027056905e-16 1.945239976109834901e-01 5.334466826614112224e-16 1.891718052218872015e-01 1.402562933052569771e-15
9.061245065869744444e-03 1.000000000000278888e+00 -2.893978542834046412e-16 1.945241164241443554e-01 4.540734767362007774e-16 1.891719755218318200e-01 1.235576297127141470e-15
9.084223769311538729e-03 1.000000000000279776e+00 -2.487823357003107216e-16 1.945242341200642544e-01 4.629591311009462028e-16 1.891721442199788550e-01 1.256166387723035746e-15
9.107202466358701662e-03 1.000000000000280664e+00 -2.458218111685318574e-16 1.945243507092526136e-01 4.951575338989477798e-16 1.891723113314099924e-01 1.356667053771776853e-15
9.130181157071334472e-03 1.000000000000281108e+00 -2.547498897585032679e-16 1.945244662021196613e-01 5.043178413940413399e-16 1.891724768710638105e-01 1.393039598988332949e-15
9.153159841509226138e-03 1.000000000000281553e+00 -2.592139290534889978e-16 1.945245806089776486e-01 4.603257378142375213e-16 1.891726408537377224e-01 1.272447993518466331e-15
9.176138519731584509e-03 1.000000000000282441e+00 -2.718542895568426806e-16 1.945246939400418484e-01 4.244518982165211552e-16 1.891728032940896975e-01 1.177457721263996979e-15
9.199117191796744863e-03 1.000000000000282885e+00 -2.642966820007050653e-16 1.945248062054312777e-01 3.718205088981268303e-16 1.891729642066392048e-01 1.046695858289875562e-15
9.222095857763044219e-03 1.000000000000283329e+00 -2.292928556550537299e-16 1.945249174151695570e-01 4.148937532780019763e-16 1.891731236057685173e-01 1.133970592688773878e-15
9.245074517687464771e-03 1.000000000000283995e+00 -1.909742607705063771e-16 1.945250275791861605e-01 3.947970120444961543e-16 1.891732815057242112e-01 1.066585657425707284e-15
9.268053171627313111e-03 1.000000000000285105e+00 -1.787538572321399291e-16 1.945251367073168591e-01 3.847486414277432187e-16 1.891734379206179428e-01 1.095343234929339141e-15
9.291031819638671113e-03 1.000000000000285993e+00 -1.934603371746783779e-16 1.945252448093049424e-01 4.005411378310884607e-16 1.891735928644286968e-01 1.123599811488969427e-15
9.314010461777336158e-03 1.000000000000286660e+00 -2.181608119057156856e-16 1.945253518948018567e-01 3.945595982249466249e-16 1.891737463510030359e-01 1.103033630249248527e-15
9.336989098098762152e-03 1.000000000000287104e+00 -2.131638145114662808e-16 1.945254579733683431e-01 4.262632979414118489e-16 1.891738983940572105e-01 1.169078372572367688e-15
9.359967728657847888e-03 1.000000000000287548e+00 -2.037264219104343377e-16 1.945255630544750203e-01 4.559929356074588930e-16 1.891740490071776026e-01 1.236795213253463311e-15
9.382946353508675105e-03 1.000000000000288214e+00 -2.163549603696864494e-16 1.945256671475034671e-01 4.916744361522040756e-16 1.891741982038229186e-01 1.319225890921361820e-15
9.405924972704897066e-03 1.000000000000289102e+00 -2.053219948395444220e-16 1.945257702617468054e-01 4.540040351933188891e-16 1.891743459973241892e-01 1.242480033388888094e-15
9.428903586300043868e-03 1.000000000000289990e+00 -2.449083224498703804e-16 1.945258724064107547e-01 4.559855164255980303e-16 1.891744924008871009e-01 1.273496043661723514e-15
9.451882194346634264e-03 1.000000000000290878e+00 -2.369459106394044831e-16 1.945259735906143539e-01 4.222817875222014097e-16 1.891746374275926623e-01 1.177981746335625472e-15
9.474860796896848736e-03 1.000000000000291767e+00 -2.260258108302642814e-16 1.945260738233909048e-01 4.609410743017609265e-16 1.891747810903984806e-01 1.220430218423370518e-15
9.497839394002527760e-03 1.000000000000292211e+00 -2.448518895893694799e-16 1.945261731136884720e-01 4.525151420759117220e-16 1.891749234021397053e-01 1.213898878851614227e-15
9.520817985715147522e-03 1.000000000000292655e+00 -2.230399064013395514e-16 1.945262714703711038e-01 5.038133271942449961e-16 1.891750643755305827e-01 1.300838829816529951e-15
9.543796572085204086e-03 1.000000000000293099e+00 -2.294811495670926828e-16 1.945263689022194709e-01 4.808901624260610345e-16 1.891752040231658993e-01 1.261042078452101171e-15
9.566775153162994025e-03 1.000000000000293987e+00 -2.431101120058300664e-16 1.945264654179313379e-01 4.624896861380618253e-16 1.891753423575207038e-01 1.248082596673793911e-15
9.589753728998534621e-03 1.000000000000294653e+00 -2.429856993212915051e-16 1.945265610261226741e-01 4.810450236096911343e-16 1.891754793909529164e-01 1.331808476535434250e-15
9.612732299640864772e-03 1.000000000000295319e+00 -2.776179624985583911e-16 1.945266557353286796e-01 4.417504350181551901e-16 1.891756151357044113e-01 1.241832432292017080e-15
9.635710865139221135e-03 1.000000000000296208e+00 -2.810563062793773773e-16 1.945267495540036751e-01 4.776142919536450943e-16 1.891757496039003783e-01 1.363377863864081977e-15
9.658689425541860246e-03 1.000000000000296652e+00 -2.619587964580651606e-16 1.945268424905229054e-01 5.163629021331116823e-16 1.891758828075529308e-01 1.424150579650114523e-15
9.681667980896884254e-03 1.000000000000297540e+00 -2.489405945954554627e-16 1.945269345531826788e-01 5.773705706462883465e-16 1.891760147585603291e-01 1.607192603429089722e-15
9.704646531251562638e-03 1.000000000000297984e+00 -2.840648570875940087e-16 1.945270257502010880e-01 6.009355109989694502e-16 1.891761454687088950e-01 1.677896933606855538e-15
9.727625076652890793e-03 1.000000000000298872e+00 -3.224436700453849422e-16 1.945271160897190654e-01 6.196568750792172798e-16 1.891762749496734841e-01 1.754882462119181915e-15
9.750603617147744415e-03 1.000000000000299316e+00 -3.346941826203731805e-16 1.945272055798006605e-01 6.428953449271556020e-16 1.891764032130189288e-01 1.821130801990974017e-15
9.773582152782168270e-03 1.000000000000299760e+00 -3.512277797637281669e-16 1.945272942284343998e-01 6.683923676589392692e-16 1.891765302702017038e-01 1.861193865830777296e-15
9.796560683601997221e-03 1.000000000000300426e+00 -3.803112600471273206e-16 1.945273820435333700e-01 6.603241973131093683e-16 1.891766561325694818e-01 1.825714246519421306e-15
9.819539209652559594e-03 1.000000000000301092e+00 -3.636279776212443944e-16 1.945274690329363843e-01 6.354734304284727821e-16 1.891767808113636873e-01 1.724707710016856373e-15
9.842517730978822890e-03 1.000000000000301759e+00 -3.344696546965812215e-16 1.945275552044083978e-01 6.854980921213194951e-16 1.891769043177193022e-01 1.840737895459347388e-15
9.865496247625034701e-03 1.000000000000302425e+00 -3.441766218979249097e-16 1.945276405656413687e-01 5.925492266013199691e-16 1.891770266626667252e-01 1.600380550312582075e-15
9.888474759635210165e-03 1.000000000000302869e+00 -3.178050829310142508e-16 1.945277251242547023e-01 5.807692633608563974e-16 1.891771478571320497e-01 1.570407498489993486e-15
9.911453267052934210e-03 1.000000000000303757e+00 -3.046193134475589460e-16 1.945278088877963607e-01 5.887570695484390189e-16 1.891772679119387290e-01 1.576237654290420778e-15
9.934431769921547167e-03 1.000000000000304645e+00 -2.772097469941095838e-16 1.945278918637430576e-01 6.066287604500447371e-16 1.891773868378079093e-01 1.606908307806263239e-15
9.957410268283960891e-03 1.000000000000305533e+00 -2.808521985271529736e-16 1.945279740595012852e-01 6.155646059008476456e-16 1.891775046453600395e-01 1.622243634564184568e-15
9.980388762182457532e-03 1.000000000000306422e+00 -3.069595529573499432e-16 1.945280554824078689e-01 5.922769530106201863e-16 1.891776213451155653e-01 1.622972404039238004e-15
1.000336725165912842e-02 1.000000000000307310e+00 -2.645020789411906257e-16 1.945281361397305508e-01 6.014498082772281418e-16 1.891777369474954007e-01 1.574764531449414124e-15
1.002634573675547681e-02 1.000000000000307976e+00 -2.606205766928790132e-16 1.945282160386689330e-01 6.476695993339754898e-16 1.891778514628230656e-01 1.717194048848275566e-15
1.004932421751265903e-02 1.000000000000308642e+00 -2.413325908089551606e-16 1.945282951863543941e-01 7.540462217092359536e-16 1.891779649013238529e-01 1.941064473433665410e-15
1.007230269397159893e-02 1.000000000000309086e+00 -2.767914082423902435e-16 1.945283735898515887e-01 7.586622755695155376e-16 1.891780772731274096e-01 1.935038489359937449e-15
1.009528116617274332e-02 1.000000000000309530e+00 -3.257458395266902879e-16 1.945284512561586965e-01 7.262758329801191877e-16 1.891781885882677927e-01 1.890392133899630099e-15
1.011825963415613309e-02 1.000000000000309974e+00 -3.155285856493041929e-16 1.945285281922079224e-01 7.100826116854210620e-16 1.891782988566845236e-01 1.854191168361662164e-15
1.014123809796143270e-02 1.000000000000310418e+00 -3.069505117586575066e-16 1.945286044048664120e-01 7.505582583654225485e-16 1.891784080882236707e-01 1.960990775863008110e-15
1.016421655762783822e-02 1.000000000000310862e+00 -3.304170504289630769e-16 1.945286799009364742e-01 7.222238243780727425e-16 1.891785162926381547e-01 1.882551595439443941e-15
1.018719501319486666e-02 1.000000000000311307e+00 -3.178641911004405874e-16 1.945287546871565243e-01 7.219343951922122469e-16 1.891786234795892196e-01 1.871087580843290573e-15
1.021017346470060906e-02 1.000000000000311973e+00 -3.324044431479010032e-16 1.945288287702020003e-01 7.495452562149108633e-16 1.891787296586480704e-01 1.969438982103822315e-15
1.023315191218325711e-02 1.000000000000312639e+00 -3.743690386911673283e-16 1.945289021566849463e-01 6.800839598793734803e-16 1.891788348392943186e-01 1.845142335136407674e-15
1.025613035568063297e-02 1.000000000000313083e+00 -3.814735486549860587e-16 1.945289748531553453e-01 7.078033568467698934e-16 1.891789390309189522e-01 1.928710783634751952e-15
1.027910879523038015e-02 1.000000000000313971e+00 -3.884952505888490381e-16 1.945290468661017846e-01 7.494186309460969642e-16 1.891790422428245577e-01 2.095395098154254201e-15
1.030208723086948643e-02 1.000000000000314637e+00 -3.920061015557805278e-16 1.945291182019517617e-01 8.257374192270183267e-16 1.891791444842265135e-01 2.241187300549170382e-15
1.032506566263476262e-02 1.000000000000314859e+00 -4.111087617990143683e-16 1.945291888670721003e-01 8.361412377518501437e-16 1.891792457642524905e-01 2.265511144419277873e-15
1.034804409056270559e-02 1.000000000000315747e+00 -4.518851144882137915e-16 1.945292588677699219e-01 7.927708896869154042e-16 1.891793460919448111e-01 2.187467445603537453e-15
1.037102251468950166e-02 1.000000000000316636e+00 -4.479871621691382532e-16 1.945293282102928956e-01 8.543524425013347750e-16 1.891794454762607269e-01 2.314979049889440921e-15
1.039400093505089134e-02 1.000000000000317524e+00 -4.252215042978787495e-16 1.945293969008303203e-01 8.157542798694722260e-16 1.891795439260736122e-01 2.239956973954248087e-15
1.041697935168226993e-02 1.000000000000318190e+00 -4.415942509778779112e-16 1.945294649455126534e-01 7.478829412261903035e-16 1.891796414501720480e-01 2.084484739620228788e-15
1.043995776461881415e-02 1.000000000000318856e+00 -4.081472608944340972e-16 1.945295323504132035e-01 8.249695743670649963e-16 1.891797380572629861e-01 2.242671015186065101e-15
1.046293617389505194e-02 1.000000000000319744e+00 -4.087710006124802857e-16 1.945295991215478526e-01 8.010628458023373366e-16 1.891798337559709442e-01 2.203802956602560177e-15
1.048591457954549562e-02 1.000000000000320632e+00 -3.952050826636888986e-16 1.945296652648760005e-01 8.515595266551385128e-16 1.891799285548390608e-01 2.316207911485045055e-15
1.050889298160419087e-02 1.000000000000321299e+00 -3.953610175932004581e-16 1.945297307863009806e-01 7.935411402346523604e-16 1.891800224623305660e-01 2.178121359616885099e-15
1.053187138010493878e-02 1.000000000000321743e+00 -4.127862198177243087e-16 1.945297956916705873e-01 8.339208860634815187e-16 1.891801154868286705e-01 2.331122688607836626e-15
1.055484977508143463e-02 1.000000000000322409e+00 -4.457849495936615087e-16 1.945298599867776312e-01 8.194162894583600053e-16 1.891802076366376761e-01 2.282723262832982082e-15
1.057782816656671621e-02 1.000000000000323297e+00 -4.206509510581867631e-16 1.945299236773604945e-01 8.052250972518919709e-16 1.891802989199840301e-01 2.196073504810389754e-15
1.060080655459379358e-02 1.000000000000324185e+00 -4.150228456943566187e-16 1.945299867691034912e-01 8.050683950525652313e-16 1.891803893450166030e-01 2.208259777030351418e-15
1.062378493919485106e-02 1.000000000000324629e+00 -3.913921113007198614e-16 1.945300492676377280e-01 8.396845134724379542e-16 1.891804789198079928e-01 2.269864064371590076e-15
1.064676332040233146e-02 1.000000000000325073e+00 -4.246795544792984671e-16 1.945301111785409098e-01 8.361758909706526797e-16 1.891805676523536928e-01 2.349238465369559807e-15
1.066974169824825604e-02 1.000000000000325961e+00 -4.552010638764022268e-16 1.945301725073385612e-01 7.789104284885022648e-16 1.891806555505747001e-01 2.236269999982585845e-15
1.069272007276390359e-02 1.000000000000326628e+00 -4.739312655269077701e-16 1.945302332595042483e-01 7.572165911513342364e-16 1.891807426223177380e-01 2.172846873385191833e-15
1.071569844398091720e-02 1.000000000000327516e+00 -4.659491315923924215e-16 1.945302934404599393e-01 7.671863541944718581e-16 1.891808288753549783e-01 2.182768673509938000e-15
1.073867681193002403e-02 1.000000000000328182e+00 -4.654275115770883614e-16 1.945303530555767546e-01 7.791101296199479466e-16 1.891809143173861785e-01 2.208546255284032769e-15
1.076165517664205706e-02 1.000000000000329070e+00 -4.651667015694363314e-16 1.945304121101750772e-01 7.642553356209642564e-16 1.891809989560378213e-01 2.200618364459358271e-15
1.078463353814767406e-02 1.000000000000329958e+00 -4.719751904695174954e-16 1.945304706095254410e-01 7.429501508136580038e-16 1.891810827988653632e-01 2.148082161719670620e-15
1.080761189647675216e-02 1.000000000000330402e+00 -4.476238593039292132e-16 1.945305285588487809e-01 7.461753462178192850e-16 1.891811658533528173e-01 2.087119590830290653e-15
1.083059025165930035e-02 1.000000000000330846e+00 -4.215704059133206154e-16 1.945305859633168766e-01 7.824824134394361168e-16 1.891812481269137813e-01 2.160721713944208898e-15
1.085356860372483669e-02 1.000000000000331291e+00 -4.154825731219235695e-16 1.945306428280528799e-01 8.006359470502445327e-16 1.891813296268922140e-01 2.253033926732426045e-15
1.087654695270272483e-02 1.000000000000332179e+00 -4.263164445340394786e-16 1.945306991581318701e-01 8.305293955673704751e-16 1.891814103605627961e-01 2.340823396549977791e-15
1.089952529862201099e-02 1.000000000000333067e+00 -4.456111680479118653e-16 1.945307549585810203e-01 8.177205442103044834e-16 1.891814903351319854e-01 2.259818041188423751e-15
1.092250364151150024e-02 1.000000000000333955e+00 -4.691363176126625894e-16 1.945308102343802914e-01 7.488660733966064815e-16 1.891815695577381273e-01 2.129109742756852762e-15
1.094548198139979646e-02 1.000000000000334843e+00 -4.288571881157336893e-16 1.945308649904628762e-01 7.838277770288297150e-16 1.891816480354526764e-01 2.195594577715304804e-15
1.096846031831494143e-02 1.000000000000335731e+00 -4.399426459348517669e-16 1.945309192317156710e-01 8.151864166527557886e-16 1.891817257752807513e-01 2.298225934233602911e-15
1.099143865228476361e-02 1.000000000000336398e+00 -4.246686931326891206e-16 1.945309729629794149e-01 8.863768876959767016e-16 1.891818027841613015e-01 2.481380596666989304e-15
1.101441698333713130e-02 1.000000000000337064e+00 -4.100928228277005691e-16 1.945310261890491610e-01 9.705443805449378061e-16 1.891818790689673291e-01 2.635407973018847556e-15
1.103739531149962837e-02 1.000000000000337508e+00 -4.548465919545104815e-16 1.945310789146751929e-01 9.501780818342532044e-16 1.891819546365081095e-01 2.580582677020539540e-15
1.106037363679939628e-02 1.000000000000338174e+00 -4.806929234698690765e-16 1.945311311445632185e-01 8.775448873437458481e-16 1.891820294935289137e-01 2.400514363135426310e-15
1.108335195926324866e-02 1.000000000000338840e+00 -4.727994075158267382e-16 1.945311828833743428e-01 9.036783352336572746e-16 1.891821036467111194e-01 2.463135872078828720e-15
1.110633027891776842e-02 1.000000000000339284e+00 -4.376276269712229921e-16 1.945312341357259833e-01 9.028672713707985805e-16 1.891821771026731547e-01 2.369546536280199617e-15
1.112930859578945691e-02 1.000000000000339950e+00 -4.026945019391530480e-16 1.945312849061921479e-01 9.024617394393691348e-16 1.891822498679712750e-01 2.371324125708235861e-15
1.115228690990455705e-02 1.000000000000340616e+00 -3.782890455192108476e-16 1.945313351993037121e-01 8.883811856658398566e-16 1.891823219491000629e-01 2.282007299671459817e-15
1.117526522128891101e-02 1.000000000000341505e+00 -3.556779764533789049e-16 1.945313850195492522e-01 8.188908636439102607e-16 1.891823933524934553e-01 2.049998751247576826e-15
1.119824352996835574e-02 1.000000000000342171e+00 -3.304946541126484521e-16 1.945314343713747951e-01 8.396568538642032898e-16 1.891824640845241601e-01 2.135222400248945151e-15
